feature,coefficient
Average_width_zone_c Tortuosity_density_zone_c Artery_Distance_tortuosity_zone_c,-0.2830424792961139
Average_width_zone_c Tortuosity_density_zone_c Vein_Fractal_dimension_zone_c,0.5111098724855374
Average_width_zone_c Tortuosity_density_zone_c Vein_Distance_tortuosity_zone_c,-1.007186417458641
Average_width_zone_c Tortuosity_density_zone_c CRAE_Knudtson_zone_c,0.14338448490457267
Average_width_zone_c Tortuosity_density_zone_c CRVE_Knudtson_zone_c,-0.12528333545333226
Average_width_zone_c Tortuosity_density_zone_c AVR_Knudtson_zone_c,-27.109579416159235
Average_width_zone_c Artery_Fractal_dimension_zone_c^2,77.25638960378026
Average_width_zone_c Artery_Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c,-0.7937646832465077
Average_width_zone_c Artery_Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c,106.04153092620868
Average_width_zone_c Artery_Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c,0.36894273755493145
Average_width_zone_c Artery_Fractal_dimension_zone_c CRAE_Knudtson_zone_c,-1.0856044435367949
Average_width_zone_c Artery_Fractal_dimension_zone_c CRVE_Knudtson_zone_c,0.610880139733581
Average_width_zone_c Artery_Fractal_dimension_zone_c AVR_Knudtson_zone_c,331.6309370401708
Average_width_zone_c Artery_Distance_tortuosity_zone_c^2,0.0027047615931223845
Average_width_zone_c Artery_Distance_tortuosity_zone_c Vein_Fractal_dimension_zone_c,-0.6490576761202647
Average_width_zone_c Artery_Distance_tortuosity_zone_c Vein_Distance_tortuosity_zone_c,-0.00028183365839140606
Average_width_zone_c Artery_Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,-0.0013890938366785122
Average_width_zone_c Artery_Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,0.0012452189166651806
Average_width_zone_c Artery_Distance_tortuosity_zone_c AVR_Knudtson_zone_c,0.3267053936598927
Average_width_zone_c Vein_Fractal_dimension_zone_c^2,39.27806527671691
Average_width_zone_c Vein_Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c,-0.5158249607734291
Average_width_zone_c Vein_Fractal_dimension_zone_c CRAE_Knudtson_zone_c,-0.2993776235389305
Average_width_zone_c Vein_Fractal_dimension_zone_c CRVE_Knudtson_zone_c,0.10020275236865928
Average_width_zone_c Vein_Fractal_dimension_zone_c AVR_Knudtson_zone_c,104.02273955122382
Average_width_zone_c Vein_Distance_tortuosity_zone_c^2,-0.007229257415929169
Average_width_zone_c Vein_Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,-0.020849612692472874
Average_width_zone_c Vein_Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,0.014698609370498161
Average_width_zone_c Vein_Distance_tortuosity_zone_c AVR_Knudtson_zone_c,6.682093359716546
Average_width_zone_c CRAE_Knudtson_zone_c^2,0.002284967094055901
Average_width_zone_c CRAE_Knudtson_zone_c CRVE_Knudtson_zone_c,-0.0020608459708455484
Average_width_zone_c CRAE_Knudtson_zone_c AVR_Knudtson_zone_c,-0.8774125878627501
Average_width_zone_c CRVE_Knudtson_zone_c^2,0.0003899889416061342
Average_width_zone_c CRVE_Knudtson_zone_c AVR_Knudtson_zone_c,0.5037662824551035
Average_width_zone_c AVR_Knudtson_zone_c^2,57.37957054420173
Distance_tortuosity_zone_c^3,0.051256312264172266
Distance_tortuosity_zone_c^2 Tortuosity_density_zone_c,2.1312484230971585
Distance_tortuosity_zone_c^2 Artery_Fractal_dimension_zone_c,3.7339782739060183
Distance_tortuosity_zone_c^2 Artery_Distance_tortuosity_zone_c,-0.03597577582621625
Distance_tortuosity_zone_c^2 Vein_Fractal_dimension_zone_c,-1.0943907368192924
Distance_tortuosity_zone_c^2 Vein_Distance_tortuosity_zone_c,-0.0594335954183407
Distance_tortuosity_zone_c^2 CRAE_Knudtson_zone_c,-0.06866712642749917
Distance_tortuosity_zone_c^2 CRVE_Knudtson_zone_c,0.05418829793234181
Distance_tortuosity_zone_c^2 AVR_Knudtson_zone_c,22.817867774966945
Distance_tortuosity_zone_c Tortuosity_density_zone_c^2,-22.915893612998392
Distance_tortuosity_zone_c Tortuosity_density_zone_c Artery_Fractal_dimension_zone_c,-214.45054658750186
Distance_tortuosity_zone_c Tortuosity_density_zone_c Artery_Distance_tortuosity_zone_c,-0.37006875985132837
Distance_tortuosity_zone_c Tortuosity_density_zone_c Vein_Fractal_dimension_zone_c,413.3736606788628
Distance_tortuosity_zone_c Tortuosity_density_zone_c Vein_Distance_tortuosity_zone_c,-1.4023545334886904
Distance_tortuosity_zone_c Tortuosity_density_zone_c CRAE_Knudtson_zone_c,3.8470889242896646
Distance_tortuosity_zone_c Tortuosity_density_zone_c CRVE_Knudtson_zone_c,-2.508368717271253
Distance_tortuosity_zone_c Tortuosity_density_zone_c AVR_Knudtson_zone_c,-1145.2279175724864
Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c^2,-208.8650651787431
Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c,0.5632359747129527
Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c,482.89437467284586
Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c,-5.300321302301057
Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c CRAE_Knudtson_zone_c,3.387395911408632
Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c CRVE_Knudtson_zone_c,-2.468465712983459
Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c AVR_Knudtson_zone_c,-1187.8749568386672
Distance_tortuosity_zone_c Artery_Distance_tortuosity_zone_c^2,0.00882020639141956
Distance_tortuosity_zone_c Artery_Distance_tortuosity_zone_c Vein_Fractal_dimension_zone_c,2.2178316620138148
Distance_tortuosity_zone_c Artery_Distance_tortuosity_zone_c Vein_Distance_tortuosity_zone_c,0.0414986471055272
Distance_tortuosity_zone_c Artery_Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,-0.006643787726716255
